int 0,int 1,string3 2,string3 3,int 4,int 5,int 6,string3 7,string3 8,string3 9,string2 10,float 11,float 12,string2 13,int 14,int 15,float 16,float 17,float 18,float 19,float 20,float 21,float 22,int 23,int 24,float 25,float 26,float 27,float 28,int 29,int 30,string3 31,string3 32,string3 33,int 34,float 35,bool 36,float 37,string2 38,string2 39,string2 40,string2 41,string2 42,string2 43
216001,1,"","mob014",0,0,0,"","","fn03","",0,0,"F01",0,0,-3.644,0.262,-16.198,-149.56,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216002,1,"","mob015",0,0,0,"","","fn02","",0,0,"F01",0,0,-56.384,0.083,18.694,128.998,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216003,1,"","mob024",0,0,0,"","","fn07","",0,0,"F01",0,0,-3.803,0.262,-8.747,-288.611,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216004,1,"","mob003",0,0,0,"","","fn09","",0,0,"F01",0,0,-114.904,0.263,46.634,-385.033,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216005,1,"","mob015010101",0,0,0,"","","fn10","",0,0,"F01",0,0,4.29,0.262,-19.021,-272.041,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216006,1,"","mob015",0,0,0,"","","fn07","",0,0,"F01",0,0,-9.382,0.268,6.458,-553.285,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216007,1,"","mob021",0,0,0,"","","fn02","",0,0,"F01",0,0,-72.187,0.161,32.268,-258.354,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216008,1,"","mob193",0,0,0,"","","fn15","",0,0,"F01",0,0,-15.114,0.268,3.852,-203.633,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216009,1,"","mob054",0,0,0,"","","fn07","",0,0,"F01",0,0,-78.892,0.269,29.617,-311.007,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216010,1,"","mob001",0,0,0,"","","fn34","",0,0,"F01",0,0,1.118,0.27,0.398,-442.256,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216011,1,"","mob014",0,0,0,"","","fn07","",0,0,"F01",0,0,-27.941,0.268,14.864,-253.703,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216012,1,"","mob001",0,0,0,"","","fn21","",0,0,"F01",0,0,20.829,0.262,-12.81,-382.754,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216013,1,"","mob153",0,0,0,"","","fn11","",0,0,"F01",0,0,20.002,0.269,-27.551,-492.467,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216014,1,"","mob004",0,0,0,"","","fn22","",0,0,"F01",0,0,14.299,0.365,-9.685,-56.142,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216015,1,"","mob115",0,0,0,"","","fn10","",0,0,"F01",0,0,18.84,0.269,-20.184,-300.207,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216016,1,"","mob001",0,0,0,"","","fn34","",0,0,"F01",0,0,-5.505,0.269,0.963,-518.709,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216017,1,"","mob094",0,0,0,"","","fn18","",0,0,"F01",0,0,13.695,0.269,-10.323,-279.591,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216018,1,"","mob014010101",0,0,0,"","","e002","",0,0,"F01",0,0,4.776,0.262,-19.404,-379.274,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216019,1,"","mob034",0,0,0,"","","fn66","",0,0,"F01",0,0,-78.758,0.171,34.815,-333.425,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216020,1,"","mob041",0,0,0,"","","fn15","",0,0,"F01",0,0,-0.64,0.269,-11.842,-337.411,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216021,1,"","mob015",0,0,0,"","","fn10","",0,0,"F01",0,0,-87.857,0.158,39.236,-63.285,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216022,1,"","mob001",0,0,0,"","","fn02","",0,0,"F01",0,0,41.033,0.262,-48.308,-498.317,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216023,1,"","mob041",0,0,0,"","","fn06","",0,0,"F01",0,0,-27.111,0.267,14.423,-428.648,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216024,1,"","mob015",0,0,0,"","","fn09","",0,0,"F01",0,0,49.231,0.262,-24.067,-211.399,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216025,1,"","mob091",0,0,0,"","","fn51","",0,0,"F01",0,0,52.529,0.262,-16.059,-464.387,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216026,1,"","mob016",0,0,0,"","","fn02","",0,0,"F01",0,0,47.544,0.262,-38.757,-239.901,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216027,1,"","mob012",0,0,0,"","","fn65","",0,0,"F01",0,0,57.862,0.262,-17.499,-388.814,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216028,1,"","mob014",0,0,0,"","","fn30","",0,0,"F01",0,0,58.39,0.262,-16.776,-284.485,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216029,1,"","mob084",0,0,0,"","","fn07","",0,0,"F01",0,0,9.519,0.269,-13.734,-518.276,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216030,1,"","mob094",0,0,0,"","","fn02","",0,0,"F01",0,0,1.428,0.262,-17.228,-111.515,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216031,1,"","mob153",0,0,0,"","","fn02","",0,0,"F01",0,0,-67.84,0.197,29.957,-357.934,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
216032,1,"","mob015",0,0,0,"","","fn09","",0,0,"F01",0,0,43.181,0.262,-49.605,-158.655,0,0,1,1,0,0,0,0,-1,0,0,"","","",1,0,1,-1,"","","","","",""
